"junior" "senior" "rule"
"Synesuchus_muravjevi" "Bystrowiella_schumanni" "rule_2b"
"Cyamodus_hildegardis" "Cyamodus_kuhnschnyderi" "rule_1b"
"Cyamodus_hildegardis" "Cyamodus_muensteri" "rule_1b"
"Cyamodus_hildegardis" "Cyamodus_rostratus" "rule_1b"
"Cyamodus_kuhnschnyderi" "Cyamodus_muensteri" "rule_1b"
"Cyamodus_kuhnschnyderi" "Cyamodus_rostratus" "rule_1b"
"Cyamodus_muensteri" "Cyamodus_rostratus" "rule_1b"
"Parmastega_aelidae" "allzero" "rule_2b"
"Tchoiria_namsarai" "Simoedosaurus_dakotensis" "rule_2b"
"Australochelys_africanus" "Proganochelys_quenstedtii" "rule_2b"
"Boreopricea_funerea" "Prolacertoides_jimusarensis" "rule_1b"
"Champsosaurus_albertensis" "Champsosaurus_natator" "rule_1b"
"Champsosaurus_albertensis" "Champsosaurus_tenuis" "rule_1b"
"Champsosaurus_natator" "Champsosaurus_tenuis" "rule_1b"
"Cosesaurus_aviceps" "Protorosaurus_speneri" "rule_1b"
"Kadimakara_australiensis" "Prolacerta_broomi" "rule_2b"
"Macrocnemus_bassanii" "Tanystropheus_longobardicus" "rule_1b"
"Macrocnemus_bassanii" "Tanytrachelos_ahynis" "rule_1b"
"Tanystropheus_longobardicus" "Tanytrachelos_ahynis" "rule_1b"
"Elginia_mirabilis" "Embrithosaurus_schwarzi" "rule_1b"
"Elginia_mirabilis" "Nanoparia_luckhoffi" "rule_1b"
"Elginia_mirabilis" "Parasaurus_geinitzi" "rule_1b"
"Elginia_mirabilis" "Pareiasaurus_serridens" "rule_1b"
"Elginia_mirabilis" "Anthodon_serrarius" "rule_2b"
"Embrithosaurus_schwarzi" "Nanoparia_luckhoffi" "rule_1b"
"Embrithosaurus_schwarzi" "Parasaurus_geinitzi" "rule_1b"
"Embrithosaurus_schwarzi" "Pareiasaurus_serridens" "rule_1b"
"Embrithosaurus_schwarzi" "Anthodon_serrarius" "rule_2b"
"Kenyasaurus_mariakaniensis" "Thadeosaurus_colcanapi" "rule_1b"
"Nanoparia_luckhoffi" "Parasaurus_geinitzi" "rule_1b"
"Nanoparia_luckhoffi" "Pareiasaurus_serridens" "rule_1b"
"Nanoparia_luckhoffi" "Anthodon_serrarius" "rule_2b"
"Parasaurus_geinitzi" "Pareiasaurus_serridens" "rule_1b"
"Parasaurus_geinitzi" "Anthodon_serrarius" "rule_2b"
"Pareiasaurus_serridens" "Anthodon_serrarius" "rule_2b"
"Shihtienfenia_permica" "Deltavjatia_rossicus" "rule_2b"
"Shihtienfenia_permica" "Scutosaurus_karpinskii" "rule_2b"
"Tangasaurus_mennelli" "Hovasaurus_boulei" "rule_2b"
"Bradysaurus_baini" "Bradysaurus_seeleyi" "rule_2b"
"Millerosaurus_nuffieldi" "Millerosaurus_ornatus" "rule_2b"
"Placodus_inexpectatus" "Placodus_gigas" "rule_2b"
"Gephyrostegus_watsoni" "Gephyrostegus_bohemicus" "rule_2b"
"Spinarerpeton_brevicephalum" "Makowskia_laticephala" "rule_2b"
"Limnoscelis_dynatis" "Limnoscelis_paludis" "rule_2b"
"Araeoscelis_gracilis" "Araeoscelis_casei" "rule_2b"
"Proterosuchus_alexanderi" "Proterosuchus_goweri" "rule_1b"
"Proterosuchus_alexanderi" "Proterosuchus_fergusi" "rule_2b"
"Proterosuchus_goweri" "Proterosuchus_fergusi" "rule_2b"
"Stereosternum_tumidum" "Mesosaurus_tenuidens" "rule_2b"
"Varanodon_agilis" "Watongia_meieri" "rule_1b"
"Varanosaurus_acutirostris" "Archaeothyris_florensis" "rule_2b"
"Anarosaurus_pumilio" "Hanosaurus_hupehensis" "rule_1b"
"Anarosaurus_pumilio" "Neusticosaurus_edwardsii" "rule_1b"
"Anarosaurus_pumilio" "Pachypleurosaurus_edwardsi" "rule_1b"
"Anarosaurus_pumilio" "Serpianosaurus_mirigiolensis" "rule_1b"
"Arctognathus_curvimola" "Cerdorhinus_parvidens" "rule_1b"
"Baldwinonus_dunkardensis" "Baldwinonus_trux" "rule_1b"
"Bashkirosaurus_tcherdyncevi" "Collidosuchus_tchudinovi" "rule_2b"
"Bashkirosaurus_tcherdyncevi" "Prionosuchus_plummeri" "rule_2b"
"Bathygnathus_borealis" "Macromerion_schwartzenbergii" "rule_1b"
"Bathygnathus_borealis" "Neosaurus_cynodus" "rule_1b"
"Captorhinikos_chozaensis" "Captorhinikos_valensis" "rule_1b"
"Captorhinoides_valensis" "Rhiodenticulatus_heatoni" "rule_2b"
"Captorhinoides_valensis" "Labidosaurikos_meachami" "rule_2b"
"Captorhinoides_valensis" "Labidosaurus_hamatus" "rule_2b"
"Captorhinoides_valensis" "Protocaptorhinus_pricei" "rule_2b"
"Chasmatosuchus_magnus" "Chasmatosuchus_rossicus" "rule_2b"
"Clepsydrops_collettii" "Clepsydrops_magnus" "rule_1b"
"Clepsydrops_collettii" "Clepsydrops_vinslovii" "rule_1b"
"Clepsydrops_magnus" "Clepsydrops_vinslovii" "rule_1b"
"Ctenospondylus_casei" "Ctenospondylus_ninevehensis" "rule_1b"
"Cynognathus_crateronotus" "Thrinaxodon_liorhinus" "rule_1b"
"Diademodon_tetragonus" "Massetognathus_pascuali" "rule_1b"
"Dvinia_prima" "Procynosuchus_delaharpeae" "rule_1b"
"Edaphosaurus_colohistion" "Edaphosaurus_credneri" "rule_1b"
"Edaphosaurus_colohistion" "Edaphosaurus_cruciger" "rule_1b"
"Edaphosaurus_colohistion" "Edaphosaurus_novomexicanus" "rule_1b"
"Edaphosaurus_colohistion" "Edaphosaurus_pogonias" "rule_1b"
"Edaphosaurus_colohistion" "Edaphosaurus_boanerges" "rule_2b"
"Edaphosaurus_credneri" "Edaphosaurus_cruciger" "rule_1b"
"Edaphosaurus_credneri" "Edaphosaurus_novomexicanus" "rule_1b"
"Edaphosaurus_credneri" "Edaphosaurus_pogonias" "rule_1b"
"Edaphosaurus_credneri" "Edaphosaurus_boanerges" "rule_2b"
"Edaphosaurus_cruciger" "Edaphosaurus_novomexicanus" "rule_1b"
"Edaphosaurus_cruciger" "Edaphosaurus_pogonias" "rule_1b"
"Edaphosaurus_cruciger" "Edaphosaurus_boanerges" "rule_2b"
"Edaphosaurus_novomexicanus" "Edaphosaurus_pogonias" "rule_1b"
"Edaphosaurus_novomexicanus" "Edaphosaurus_boanerges" "rule_2b"
"Edaphosaurus_pogonias" "Edaphosaurus_boanerges" "rule_2b"
"Gecatogomphius_kavejevi" "Rothianiscus_multidonta" "rule_1b"
"Gecatogomphius_kavejevi" "Kahneria_seltina" "rule_2b"
"Gecatogomphius_kavejevi" "Moradisaurus_grandis" "rule_2b"
"Hanosaurus_hupehensis" "Neusticosaurus_edwardsii" "rule_1b"
"Hanosaurus_hupehensis" "Pachypleurosaurus_edwardsi" "rule_1b"
"Hanosaurus_hupehensis" "Serpianosaurus_mirigiolensis" "rule_1b"
"Icarosaurus_siefkeri" "Kuehneosaurus_latus" "rule_1b"
"Icarosaurus_siefkeri" "Kuehneosuchus_latissimus" "rule_1b"
"Kuehneosaurus_latus" "Kuehneosuchus_latissimus" "rule_1b"
"Macromerion_schwartzenbergii" "Neosaurus_cynodus" "rule_1b"
"Neusticosaurus_edwardsii" "Pachypleurosaurus_edwardsi" "rule_1b"
"Neusticosaurus_edwardsii" "Serpianosaurus_mirigiolensis" "rule_1b"
"Ophiacodon_hilli" "Ophiacodon_major" "rule_1b"
"Ophiacodon_hilli" "Ophiacodon_navajovicus" "rule_1b"
"Ophiacodon_hilli" "Ophiacodon_retroversus" "rule_1b"
"Ophiacodon_hilli" "Ophiacodon_mirus" "rule_2b"
"Ophiacodon_hilli" "Ophiacodon_uniformis" "rule_2b"
"Ophiacodon_major" "Ophiacodon_navajovicus" "rule_1b"
"Ophiacodon_major" "Ophiacodon_retroversus" "rule_1b"
"Ophiacodon_major" "Ophiacodon_mirus" "rule_2b"
"Ophiacodon_major" "Ophiacodon_uniformis" "rule_2b"
"Ophiacodon_navajovicus" "Ophiacodon_retroversus" "rule_1b"
"Ophiacodon_navajovicus" "Ophiacodon_mirus" "rule_2b"
"Ophiacodon_navajovicus" "Ophiacodon_uniformis" "rule_2b"
"Ophiacodon_retroversus" "Ophiacodon_mirus" "rule_2b"
"Ophiacodon_retroversus" "Ophiacodon_uniformis" "rule_2b"
"Pachypleurosaurus_edwardsi" "Serpianosaurus_mirigiolensis" "rule_1b"
"Rothianiscus_multidonta" "Kahneria_seltina" "rule_2b"
"Rothianiscus_multidonta" "Moradisaurus_grandis" "rule_2b"
"Sphenacodon_britannicus" "Sphenacodon_ferocior" "rule_1b"
"Sphenacodon_britannicus" "Sphenacodon_ferox" "rule_1b"
"Sphenacodon_ferocior" "Sphenacodon_ferox" "rule_1b"
"Stereophallodon_ciscoensis" "Stereorhachis_dominans" "rule_1b"
"Acrocanthosaurus_atokensis" "Allosaurus_fragilis" "rule_1b"
"Adasaurus_mongoliensis" "Deinonychus_antirrhopus" "rule_1b"
"Adasaurus_mongoliensis" "Dromaeosaurus_albertensis" "rule_1b"
"Adasaurus_mongoliensis" "Saurornitholestes_langstoni" "rule_1b"
"Adasaurus_mongoliensis" "Velociraptor_mongoliensis" "rule_1b"
"Aetosaurus_ferratus" "Typothorax_coccinarum" "rule_1b"
"Agama_agama" "Leiolepis_belliana" "rule_1b"
"Ajancingenia_yanshini" "Oviraptor_philoceratops" "rule_1b"
"Albertosaurus_sarcophagus" "Gorgosaurus_libratus" "rule_1b"
"Albertosaurus_sarcophagus" "Tarbosaurus_bataar" "rule_1b"
"Alectrosaurus_olseni" "Dryptosaurus_aquilunguis" "rule_1b"
"Alioramus_remotus" "Daspletosaurus_torosus" "rule_1b"
"Alioramus_remotus" "Nanotyrannus_lancensis" "rule_1b"
"Alioramus_remotus" "Tyrannosaurus_rex" "rule_1b"
"Alligator_mississippiensis" "Crocodylus_niloticus" "rule_1b"
"Ameiva_chrysolaema" "Cnemidophorus_sexlineatus" "rule_1b"
"Amphisbaena_alba" "Amphisbaena_fuliginosa" "rule_1b"
"Angistorhinus_grandis" "Rutiodon_carolinensis" "rule_1b"
"Anolis_sagrei" "Plica_plica" "rule_1b"
"Anurognathus_ammoni" "Batrachognathus_volans" "rule_1b"
"Archaeornithomimus_asiaticus" "Gallimimus_bullatus" "rule_1b"
"Archaeornithomimus_asiaticus" "Struthiomimus_altus" "rule_1b"
"Brachyrhinodon_taylori" "Clevosaurus_hudsoni" "rule_1b"
"Caenagnathus_collinsi" "Chirostenotes_pergracilis" "rule_1b"
"Caenagnathus_collinsi" "Elmisaurus_rarus" "rule_1b"
"Caenagnathus_collinsi" "Microvenator_celer" "rule_1b"
"Campylognathoides_liasicus" "Eudimorphodon_ranzii" "rule_1b"
"Celestus_crusculus" "Diploglossus_millepunctatus" "rule_1b"
"Ceratosaurus_nasicornis" "Elaphrosaurus_bambergi" "rule_1b"
"Cerritosaurus_binsfeldi" "Proterochampsa_barrionuevoi" "rule_1b"
"Chanaresuchus_bonapartei" "Gualosuchus_reigi" "rule_1b"
"Chirostenotes_pergracilis" "Elmisaurus_rarus" "rule_1b"
"Chirostenotes_pergracilis" "Microvenator_celer" "rule_1b"
"Coelophysis_bauri" "Coelophysis_rhodesiensis" "rule_1b"
"Coleonyx_variegatus" "Gekko_gecko" "rule_1b"
"Coleonyx_variegatus" "Pygopus_lepidopodus" "rule_1b"
"Coleonyx_variegatus" "Uroplatus_fimbriatus" "rule_1b"
"Compsognathus_longipes" "Ornitholestes_hermanni" "rule_1b"
"Cordylus_polyzonus" "Xantusia_henshawi" "rule_1b"
"Crotaphytus_collaris" "Ctenosaura_pectinata" "rule_1b"
"Crotaphytus_collaris" "Dipsosaurus_dorsalis" "rule_1b"
"Crotaphytus_collaris" "Iguana_iguana" "rule_1b"
"Crotaphytus_collaris" "Morunasaurus_annularis" "rule_1b"
"Crotaphytus_collaris" "Sceloporus_magister" "rule_1b"
"Ctenochasma_roemeri" "Gallodactylus_canjuersensis" "rule_1b"
"Ctenochasma_roemeri" "Pterodaustro_guinazui" "rule_1b"
"Ctenosaura_pectinata" "Dipsosaurus_dorsalis" "rule_1b"
"Ctenosaura_pectinata" "Iguana_iguana" "rule_1b"
"Ctenosaura_pectinata" "Morunasaurus_annularis" "rule_1b"
"Ctenosaura_pectinata" "Sceloporus_magister" "rule_1b"
"Cylindrophis_rufus" "Python_regius" "rule_1b"
"Daspletosaurus_torosus" "Nanotyrannus_lancensis" "rule_1b"
"Daspletosaurus_torosus" "Tyrannosaurus_rex" "rule_1b"
"Deinocheirus_mirificus" "Garudimimus_brevipes" "rule_1b"
"Deinonychus_antirrhopus" "Dromaeosaurus_albertensis" "rule_1b"
"Deinonychus_antirrhopus" "Saurornitholestes_langstoni" "rule_1b"
"Deinonychus_antirrhopus" "Velociraptor_mongoliensis" "rule_1b"
"Desmatosuchus_spurensis" "Neoaetosauroides_engaeus" "rule_1b"
"Dibamus_novaeguinea" "Tupinambis_teguixin" "rule_1b"
"Dilophosaurus_wetherilli" "Procompsognathus_triassicus" "rule_1b"
"Dilophosaurus_wetherilli" "Sarcosaurus_woodi" "rule_1b"
"Dilophosaurus_wetherilli" "Segisaurus_halli" "rule_1b"
"Dimorphodon_macronyx" "Parapsicephalus_purdoni" "rule_1b"
"Dipsosaurus_dorsalis" "Iguana_iguana" "rule_1b"
"Dipsosaurus_dorsalis" "Morunasaurus_annularis" "rule_1b"
"Dipsosaurus_dorsalis" "Sceloporus_magister" "rule_1b"
"Dorygnathus_banthensis" "Nesodactylus_hesperius" "rule_1b"
"Dorygnathus_banthensis" "Rhamphocephalus_bucklandi" "rule_1b"
"Dorygnathus_banthensis" "Rhamphorhynchus_muensteri" "rule_1b"
"Dromaeosaurus_albertensis" "Saurornitholestes_langstoni" "rule_1b"
"Dromaeosaurus_albertensis" "Velociraptor_mongoliensis" "rule_1b"
"Dsungaripterus_weii" "Noripterus_complicidens" "rule_1b"
"Efraasia_minor" "Thecodontosaurus_antiquus" "rule_1b"
"Eilenodon_robustus" "Toxolophosaurus_cloudi" "rule_1b"
"Elgaria_coerulea" "Elgaria_multicarinata" "rule_1b"
"Elmisaurus_rarus" "Microvenator_celer" "rule_1b"
"Erpetosuchus_granti" "Parringtonia_gracilis" "rule_1b"
"Erythrosuchus_africanus" "Shansisuchus_shansisuchus" "rule_1b"
"Eumeces_laticeps" "Eumeces_obsoletus" "rule_1b"
"Eumeces_laticeps" "Eumeces_skiltonianus" "rule_1b"
"Eumeces_obsoletus" "Eumeces_skiltonianus" "rule_1b"
"Fasolasuchus_tenax" "Mandasuchus_tanyauchen" "rule_1b"
"Fasolasuchus_tenax" "Prestosuchus_chiniquensis" "rule_1b"
"Fasolasuchus_tenax" "Saurosuchus_galilei" "rule_1b"
"Gallimimus_bullatus" "Struthiomimus_altus" "rule_1b"
"Gallodactylus_canjuersensis" "Pterodaustro_guinazui" "rule_1b"
"Gekko_gecko" "Pygopus_lepidopodus" "rule_1b"
"Gekko_gecko" "Uroplatus_fimbriatus" "rule_1b"
"Germanodactylus_cristatus" "Germanodactylus_rhamphastinus" "rule_1b"
"Gnathosaurus_macrurus" "Gnathosaurus_subulatus" "rule_1b"
"Gorgosaurus_libratus" "Tarbosaurus_bataar" "rule_1b"
"Heloderma_horridum" "Heloderma_suspectum" "rule_1b"
"Herrerasaurus_ischigualastensis" "Staurikosaurus_pricei" "rule_1b"
"Hesperosuchus_agilis" "Saltoposuchus_connectens" "rule_1b"
"Hyperodapedon_gordoni" "Hyperodapedon_huxleyi" "rule_1b"
"Iguana_iguana" "Morunasaurus_annularis" "rule_1b"
"Iguana_iguana" "Sceloporus_magister" "rule_1b"
"Indosaurus_matleyi" "Indosuchus_raptorius" "rule_1b"
"Istiodactylus_latidens" "Ornithocheirus_simus" "rule_1b"
"Kallimodon_pulchellus" "Sapheosaurus_thiollierei" "rule_1b"
"Lacerta_lepida" "Lacerta_viridis" "rule_1b"
"Lesothosaurus_diagnosticus" "Psittacosaurus_mongoliensis" "rule_1b"
"Luperosuchus_fractus" "Rauisuchus_tiradentes" "rule_1b"
"Mandasuchus_tanyauchen" "Prestosuchus_chiniquensis" "rule_1b"
"Mandasuchus_tanyauchen" "Saurosuchus_galilei" "rule_1b"
"Morunasaurus_annularis" "Sceloporus_magister" "rule_1b"
"Mystriosuchus_planirostris" "Nicrosaurus_kapffi" "rule_1b"
"Nanotyrannus_lancensis" "Tyrannosaurus_rex" "rule_1b"
"Nesodactylus_hesperius" "Rhamphocephalus_bucklandi" "rule_1b"
"Nesodactylus_hesperius" "Rhamphorhynchus_muensteri" "rule_1b"
"Nyctosaurus_gracilis" "Nyctosaurus_lamegoi" "rule_1b"
"Ophisaurus_apodus" "Ophisaurus_ventralis" "rule_1b"
"Ornithomimus_edmontonicus" "Ornithomimus_velox" "rule_1b"
"Ornithosuchus_woodwardi" "Riojasuchus_tenuisceps" "rule_1b"
"Ornithosuchus_woodwardi" "Venaticosuchus_rusconii" "rule_1b"
"Parasuchus_bransoni" "Parasuchus_hislopi" "rule_1b"
"Pelecymala_robustus" "Planocephalosaurus_robinsonae" "rule_1b"
"Prestosuchus_chiniquensis" "Saurosuchus_galilei" "rule_1b"
"Procompsognathus_triassicus" "Sarcosaurus_woodi" "rule_1b"
"Procompsognathus_triassicus" "Segisaurus_halli" "rule_1b"
"Pterodactylus_antiquus" "Pterodactylus_kochi" "rule_1b"
"Pterodactylus_antiquus" "Pterodactylus_micronyx" "rule_1b"
"Pterodactylus_kochi" "Pterodactylus_micronyx" "rule_1b"
"Pygopus_lepidopodus" "Uroplatus_fimbriatus" "rule_1b"
"Rhamphocephalus_bucklandi" "Rhamphorhynchus_muensteri" "rule_1b"
"Riojasuchus_tenuisceps" "Venaticosuchus_rusconii" "rule_1b"
"Sarcosaurus_woodi" "Segisaurus_halli" "rule_1b"
"Saurornithoides_mongoliensis" "Troodon_formosus" "rule_1b"
"Saurornithoides_mongoliensis" "Zanabazar_junior" "rule_1b"
"Saurornitholestes_langstoni" "Velociraptor_mongoliensis" "rule_1b"
"Scaphognathus_crassirostris" "Sordes_pilosus" "rule_1b"
"Scelidosaurus_harrisonii" "Scutellosaurus_lawleri" "rule_1b"
"Sigmala_sigmala" "Sphenodon_punctata" "rule_1b"
"Stagonosuchus_nyassicus" "Ticinosuchus_ferox" "rule_1b"
"Troodon_formosus" "Zanabazar_junior" "rule_1b"
"Varanus_niloticus" "Varanus_salvator" "rule_1b"
"Belebey_vegrandis" "Eudibamus_cursoris" "rule_1b"
"Loxomma_lintonensis" "Loxomma_allmanni" "rule_2b"
"Angelosaurus_dolani" "Angelosaurus_greeni" "rule_1b"
"Angelosaurus_dolani" "Angelosaurus_romeri" "rule_1b"
"Angelosaurus_greeni" "Angelosaurus_romeri" "rule_1b"
"Broomia_perplexa" "Millerinoides_acutirostris" "rule_1b"
"Broomia_perplexa" "Milleropsis_pricei" "rule_1b"
"Broomia_perplexa" "Milleretta_rubidgei" "rule_2b"
"Casea_halselli" "Casea_nicholsi" "rule_1b"
"Casea_halselli" "Casea_broilii" "rule_2b"
"Casea_nicholsi" "Casea_broilii" "rule_2b"
"Caseoides_sanangeloensis" "Caseopsis_agilis" "rule_1b"
"Caseoides_sanangeloensis" "Phreatophasma_aenigmaticum" "rule_1b"
"Caseoides_sanangeloensis" "Ennatosaurus_tecton" "rule_2b"
"Caseoides_sanangeloensis" "Euromycter_rutena" "rule_2b"
"Caseopsis_agilis" "Phreatophasma_aenigmaticum" "rule_1b"
"Caseopsis_agilis" "Ennatosaurus_tecton" "rule_2b"
"Caseopsis_agilis" "Euromycter_rutena" "rule_2b"
"Cotylorhynchus_bransoni" "Cotylorhynchus_hancocki" "rule_1b"
"Cotylorhynchus_bransoni" "Cotylorhynchus_romeri" "rule_1b"
"Cotylorhynchus_hancocki" "Cotylorhynchus_romeri" "rule_1b"
"Kadaliosaurus_priscus" "Zarcasaurus_tanyderus" "rule_1b"
"Kahneria_seltina" "Moradisaurus_grandis" "rule_1b"
"Millerinoides_acutirostris" "Milleropsis_pricei" "rule_1b"
"Millerinoides_acutirostris" "Milleretta_rubidgei" "rule_2b"
"Milleropsis_pricei" "Milleretta_rubidgei" "rule_2b"
"Phreatophasma_aenigmaticum" "Ennatosaurus_tecton" "rule_2b"
"Phreatophasma_aenigmaticum" "Euromycter_rutena" "rule_2b"
"Rhiodenticulatus_heatoni" "Labidosaurus_hamatus" "rule_2b"
"Rhiodenticulatus_heatoni" "Protocaptorhinus_pricei" "rule_2b"
"Spinoaequalis_schultzei" "Petrolacosaurus_kansensis" "rule_2b"
"Diadectes_carinatus" "Diadectes_lentus" "rule_1b"
"Labidosaurikos_meachami" "Labidosaurus_hamatus" "rule_2b"
"Seymouria_grandis" "Seymouria_sanjuanensis" "rule_2b"
"Seymouria_grandis" "Seymouria_baylorensis" "rule_2b"
"Ennatosaurus_tecton" "Euromycter_rutena" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_booneorum" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_dollovianus" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_giganhomogenes" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_grandis" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_limbatus" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_loomisi" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_macrospondylus" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_milleri" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_natalis" "rule_1b"
"Dimetrodon_angelensis" "Dimetrodon_occidentalis" "rule_1b"
"Dimetrodon_booneorum" "Dimetrodon_dollovianus" "rule_1b"
"Dimetrodon_booneorum" "Dimetrodon_giganhomogenes" "rule_1b"
"Dimetrodon_booneorum" "Dimetrodon_grandis" "rule_1b"
"Dimetrodon_booneorum" "Dimetrodon_limbatus" "rule_1b"
"Dimetrodon_booneorum" "Dimetrodon_loomisi" "rule_1b"
"Dimetrodon_booneorum" "Dimetrodon_macrospondylus" "rule_1b"
"Dimetrodon_booneorum" "Dimetrodon_milleri" "rule_1b"
"Dimetrodon_booneorum" "Dimetrodon_natalis" "rule_1b"
"Dimetrodon_booneorum" "Dimetrodon_occidentalis" "rule_1b"
"Dimetrodon_dollovianus" "Dimetrodon_giganhomogenes" "rule_1b"
"Dimetrodon_dollovianus" "Dimetrodon_grandis" "rule_1b"
"Dimetrodon_dollovianus" "Dimetrodon_limbatus" "rule_1b"
"Dimetrodon_dollovianus" "Dimetrodon_loomisi" "rule_1b"
"Dimetrodon_dollovianus" "Dimetrodon_macrospondylus" "rule_1b"
"Dimetrodon_dollovianus" "Dimetrodon_milleri" "rule_1b"
"Dimetrodon_dollovianus" "Dimetrodon_natalis" "rule_1b"
"Dimetrodon_dollovianus" "Dimetrodon_occidentalis" "rule_1b"
"Dimetrodon_giganhomogenes" "Dimetrodon_grandis" "rule_1b"
"Dimetrodon_giganhomogenes" "Dimetrodon_limbatus" "rule_1b"
"Dimetrodon_giganhomogenes" "Dimetrodon_loomisi" "rule_1b"
"Dimetrodon_giganhomogenes" "Dimetrodon_macrospondylus" "rule_1b"
"Dimetrodon_giganhomogenes" "Dimetrodon_milleri" "rule_1b"
"Dimetrodon_giganhomogenes" "Dimetrodon_natalis" "rule_1b"
"Dimetrodon_giganhomogenes" "Dimetrodon_occidentalis" "rule_1b"
"Dimetrodon_grandis" "Dimetrodon_limbatus" "rule_1b"
"Dimetrodon_grandis" "Dimetrodon_loomisi" "rule_1b"
"Dimetrodon_grandis" "Dimetrodon_macrospondylus" "rule_1b"
"Dimetrodon_grandis" "Dimetrodon_milleri" "rule_1b"
"Dimetrodon_grandis" "Dimetrodon_natalis" "rule_1b"
"Dimetrodon_grandis" "Dimetrodon_occidentalis" "rule_1b"
"Dimetrodon_limbatus" "Dimetrodon_loomisi" "rule_1b"
"Dimetrodon_limbatus" "Dimetrodon_macrospondylus" "rule_1b"
"Dimetrodon_limbatus" "Dimetrodon_milleri" "rule_1b"
"Dimetrodon_limbatus" "Dimetrodon_natalis" "rule_1b"
"Dimetrodon_limbatus" "Dimetrodon_occidentalis" "rule_1b"
"Dimetrodon_loomisi" "Dimetrodon_macrospondylus" "rule_1b"
